-1.534084439277648926e+00,2.215550422668457031e+00,1.120519399642944336e+00,-5.106959491968154907e-02,-4.830894619226455688e-02,-6.915844082832336426e-01,7.188665866851806641e-01,-3.199774306267499924e-03,3.135428726673126221e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.526656568050384521e-02,1.445751786231994629e+00,2.416790127754211426e-01,-4.245580732822418213e-01,-5.510400533676147461e-01,1.047743484377861023e-01,3.424192070960998535e-01,-6.033980101346969604e-02,-1.399023771286010742e+00,-2.414690256118774414e-01,-3.880082368850708008e-01,1.825891584157943726e-01,-2.132652997970581055e-01,2.097799777984619141e-01,1.636829227209091187e-01,1.429229229688644409e-01,5.170687288045883179e-02,4.011437892913818359e-01,-2.421007752418518066e-01,-9.911168366670608521e-02,-3.909649252891540527e-01,-1.650600731372833252e-01,1.220366284251213074e-01,3.019154965877532959e-01,-2.550366520881652832e-01,1.047146692872047424e-01
-1.533793807029724121e+00,2.216076850891113281e+00,1.120633125305175781e+00,-5.051090940833091736e-02,-4.807069525122642517e-02,-6.917931437492370605e-01,7.187211513519287109e-01,-4.147695843130350113e-03,3.137439191341400146e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.384685009717941284e-02,1.446456432342529297e+00,2.416951954364776611e-01,-4.237054586410522461e-01,-5.522235631942749023e-01,1.053621768951416016e-01,3.451318442821502686e-01,-6.053097918629646301e-02,-1.399956107139587402e+00,-2.427843809127807617e-01,-3.873658478260040283e-01,1.809278875589370728e-01,-2.102512717247009277e-01,2.085768878459930420e-01,1.645012795925140381e-01,1.415194123983383179e-01,4.976278170943260193e-02,4.009840190410614014e-01,-2.410145699977874756e-01,-9.835439920425415039e-02,-3.906378448009490967e-01,-1.651195734739303589e-01,1.190300807356834412e-01,3.030109703540802002e-01,-2.543933093547821045e-01,1.047672033309936523e-01
-1.533472657203674316e+00,2.216546297073364258e+00,1.120760202407836914e+00,-4.992695897817611694e-02,-4.783404245972633362e-02,-6.918985247611999512e-01,7.186763286590576172e-01,-5.106446798890829086e-03,3.138912022113800049e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.265645593404769897e-02,1.446823716163635254e+00,2.423595488071441650e-01,-4.232338368892669678e-01,-5.560115575790405273e-01,1.033844500780105591e-01,3.485709130764007568e-01,-6.080710887908935547e-02,-1.400915026664733887e+00,-2.450993806123733521e-01,-3.862796425819396973e-01,1.762997657060623169e-01,-2.054313868284225464e-01,2.064438313245773315e-01,1.650498807430267334e-01,1.400072872638702393e-01,4.789368435740470886e-02,4.006814658641815186e-01,-2.398786246776580811e-01,-9.755129367113113403e-02,-3.905928432941436768e-01,-1.652884930372238159e-01,1.162562668323516846e-01,3.035248219966888428e-01,-2.535092532634735107e-01,1.048955172300338745e-01
-1.533124446868896484e+00,2.216942071914672852e+00,1.120872974395751953e+00,-4.936294630169868469e-02,-4.763690009713172913e-02,-6.919044852256774902e-01,7.187226414680480957e-01,-6.200728472322225571e-03,3.140625357627868652e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.145124256610870361e-02,1.446855425834655762e+00,2.438978552818298340e-01,-4.234248995780944824e-01,-5.619792342185974121e-01,1.003424152731895447e-01,3.526326715946197510e-01,-6.109790876507759094e-02,-1.402052998542785645e+00,-2.471777945756912231e-01,-3.852418065071105957e-01,1.722776144742965698e-01,-2.014690935611724854e-01,2.042341232299804688e-01,1.653240621089935303e-01,1.384453475475311279e-01,4.613940417766571045e-02,4.005610942840576172e-01,-2.389433532953262329e-01,-9.672704339027404785e-02,-3.907835185527801514e-01,-1.656392812728881836e-01,1.137968748807907104e-01,3.038324415683746338e-01,-2.526156902313232422e-01,1.051105335354804993e-01
-1.532760024070739746e+00,2.217262268066406250e+00,1.120948433876037598e+00,-4.885136708617210388e-02,-4.750988259911537170e-02,-6.918600797653198242e-01,7.188087701797485352e-01,-7.477713283151388168e-03,3.143118023872375488e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.047058969736099243e-02,1.446818709373474121e+00,2.455265372991561890e-01,-4.233794808387756348e-01,-5.714713931083679199e-01,9.765794128179550171e-02,3.565909862518310547e-01,-6.127227842807769775e-02,-1.403395175933837891e+00,-2.478822767734527588e-01,-3.847802281379699707e-01,1.690421104431152344e-01,-2.000580430030822754e-01,2.020476013422012329e-01,1.654499769210815430e-01,1.368898749351501465e-01,4.452344030141830444e-02,4.008789658546447754e-01,-2.384044528007507324e-01,-9.591121226549148560e-02,-3.910529911518096924e-01,-1.661839336156845093e-01,1.115855276584625244e-01,3.042911291122436523e-01,-2.519495189189910889e-01,1.054135710000991821e-01
-1.532392859458923340e+00,2.217492580413818359e+00,1.120992064476013184e+00,-4.839068651199340820e-02,-4.749427363276481628e-02,-6.918168663978576660e-01,7.188825011253356934e-01,-8.777024224400520325e-03,3.145696222782135010e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.974619954824447632e-02,1.446690440177917480e+00,2.473801970481872559e-01,-4.230071008205413818e-01,-5.826268196105957031e-01,9.165376424789428711e-02,3.596655726432800293e-01,-6.144496798515319824e-02,-1.404992938041687012e+00,-2.467207908630371094e-01,-3.851242661476135254e-01,1.643032282590866089e-01,-2.003739476203918457e-01,1.995486170053482056e-01,1.655665636062622070e-01,1.353064030408859253e-01,4.326903447508811951e-02,4.014048874378204346e-01,-2.381918281316757202e-01,-9.510269761085510254e-02,-3.912497162818908691e-01,-1.670040190219879150e-01,1.097050756216049194e-01,3.048261106014251709e-01,-2.514883279800415039e-01,1.058153659105300903e-01
-1.532071828842163086e+00,2.217634677886962891e+00,1.121012210845947266e+00,-4.798593372106552124e-02,-4.758445173501968384e-02,-6.918011307716369629e-01,7.189188599586486816e-01,-9.873251430690288544e-03,3.147601485252380371e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.906821161508560181e-02,1.446327567100524902e+00,2.492656111717224121e-01,-4.225477278232574463e-01,-5.853315591812133789e-01,8.566721528768539429e-02,3.607412874698638916e-01,-6.152203306555747986e-02,-1.406389713287353516e+00,-2.466672211885452271e-01,-3.853194415569305420e-01,1.621932536363601685e-01,-2.001892030239105225e-01,1.973145902156829834e-01,1.657350957393646240e-01,1.337822973728179932e-01,4.248588159680366516e-02,4.018786251544952393e-01,-2.381585538387298584e-01,-9.437084197998046875e-02,-3.913112878799438477e-01,-1.680052131414413452e-01,1.081859245896339417e-01,3.054294884204864502e-01,-2.512489557266235352e-01,1.062434017658233643e-01
-1.531833291053771973e+00,2.217708587646484375e+00,1.121005892753601074e+00,-4.764066636562347412e-02,-4.774270951747894287e-02,-6.917939782142639160e-01,7.189381718635559082e-01,-1.067532598972320557e-02,3.148379921913146973e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.852987736463546753e-02,1.446376562118530273e+00,2.488749325275421143e-01,-4.218165576457977295e-01,-5.753659009933471680e-01,8.114154636859893799e-02,3.590102195739746094e-01,-6.162771210074424744e-02,-1.407587885856628418e+00,-2.467924058437347412e-01,-3.852995634078979492e-01,1.609270572662353516e-01,-1.996695250272750854e-01,1.952845305204391479e-01,1.658937335014343262e-01,1.324141174554824829e-01,4.204686731100082397e-02,4.023127853870391846e-01,-2.382489591836929321e-01,-9.376972913742065430e-02,-3.913138210773468018e-01,-1.690500974655151367e-01,1.068654432892799377e-01,3.063625097274780273e-01,-2.513603568077087402e-01,1.066228225827217102e-01
-1.531653285026550293e+00,2.217724323272705078e+00,1.120969653129577637e+00,-4.743519425392150879e-02,-4.791862517595291138e-02,-6.917935609817504883e-01,7.189404964447021484e-01,-1.090313401073217392e-02,3.148561716079711914e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.828432112932205200e-02,1.446707248687744141e+00,2.478777915239334106e-01,-4.210461974143981934e-01,-5.607218742370605469e-01,7.743798196315765381e-02,3.568316102027893066e-01,-6.201818957924842834e-02,-1.408299446105957031e+00,-2.470593750476837158e-01,-3.850975930690765381e-01,1.589605212211608887e-01,-1.997449994087219238e-01,1.934080570936203003e-01,1.660191118717193604e-01,1.314429640769958496e-01,4.185312986373901367e-02,4.029363393783569336e-01,-2.385868430137634277e-01,-9.334618598222732544e-02,-3.912563920021057129e-01,-1.699385941028594971e-01,1.059732437133789062e-01,3.073949217796325684e-01,-2.517143785953521729e-01,1.069122925400733948e-01
-1.531533956527709961e+00,2.217640399932861328e+00,1.120900511741638184e+00,-4.746045172214508057e-02,-4.821382835507392883e-02,-6.917828321456909180e-01,7.189293503761291504e-01,-1.099230069667100906e-02,3.150871992111206055e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.791142702102661133e-02,1.446765899658203125e+00,2.480391561985015869e-01,-4.213976263999938965e-01,-5.520089864730834961e-01,7.471227645874023438e-02,3.541986644268035889e-01,-6.244018673896789551e-02,-1.408638238906860352e+00,-2.469823658466339111e-01,-3.846741020679473877e-01,1.559143662452697754e-01,-1.998940855264663696e-01,1.916086226701736450e-01,1.660283505916595459e-01,1.309231519699096680e-01,4.244927689433097839e-02,4.034969806671142578e-01,-2.391920089721679688e-01,-9.312463551759719849e-02,-3.911267518997192383e-01,-1.708473861217498779e-01,1.060918495059013367e-01,3.081394731998443604e-01,-2.522465884685516357e-01,1.071530953049659729e-01
