-2.958209067583084106e-02,-2.832004101946949959e-04,9.750942587852478027e-01,-3.257956728339195251e-02,1.693606004118919373e-02,4.953930974006652832e-01,8.678925037384033203e-01,1.322426646947860718e-01,-9.847511649131774902e-01,1.786201596260070801e-01,7.304993271827697754e-02,2.389012575149536133e-01,2.558180131018161774e-02,-1.148679032921791077e-01,1.204012483358383179e-01,-9.105882793664932251e-02,-2.523228526115417480e-02,1.291306614875793457e-01,-1.131659820675849915e-01,1.424807962030172348e-02,4.818224906921386719e-01,2.823561988770961761e-02,8.767146617174148560e-03,6.839061379432678223e-01,1.368534088134765625e+00,-2.862007915973663330e-01,-3.540768921375274658e-01,-7.619530707597732544e-02,5.097942948341369629e-01,2.907597422599792480e-01,-9.991443157196044922e-02,7.317985892295837402e-01,1.464372634887695312e+00
-1.710445806384086609e-02,-5.303589277900755405e-04,9.862051010131835938e-01,-3.898265212774276733e-02,4.799833148717880249e-02,4.816958010196685791e-01,8.741542696952819824e-01,1.392035633325576782e-01,-9.679666757583618164e-01,1.756854951381683350e-01,1.134402006864547729e-01,2.956623136997222900e-01,2.845316380262374878e-02,-1.242066547274589539e-01,1.097282096743583679e-01,-1.261425614356994629e-01,-3.245482221245765686e-02,1.484908163547515869e-01,-1.728190481662750244e-01,1.099884603172540665e-02,5.382875204086303711e-01,3.366716951131820679e-02,2.246276475489139557e-02,7.845224142074584961e-01,1.569607257843017578e+00,-3.233703374862670898e-01,-4.549418985843658447e-01,-4.092258960008621216e-02,5.717882513999938965e-01,3.584654927253723145e-01,-1.375158131122589111e-01,8.482283949851989746e-01,1.697018980979919434e+00
-4.944555461406707764e-03,-6.249243393540382385e-03,1.006808161735534668e+00,-3.313692286610603333e-02,6.838829070329666138e-02,4.934360980987548828e-01,8.664559125900268555e-01,1.397897601127624512e-01,-1.045552015304565430e+00,1.204006448388099670e-01,1.961632966995239258e-01,3.787260949611663818e-01,3.410328552126884460e-02,-1.194607615470886230e-01,9.543538093566894531e-02,-1.823913156986236572e-01,-4.570181667804718018e-02,1.651798337697982788e-01,-2.133973091840744019e-01,-1.563290320336818695e-02,6.076933741569519043e-01,5.554584041237831116e-02,4.284237325191497803e-02,9.242374897003173828e-01,1.848789572715759277e+00,-4.139485657215118408e-01,-5.004827976226806641e-01,-1.627330295741558075e-02,6.407257914543151855e-01,4.490547776222229004e-01,-2.010747939348220825e-01,9.998831748962402344e-01,2.000054121017456055e+00
1.745378784835338593e-02,-1.335546094924211502e-02,1.021253108978271484e+00,-3.450408577919006348e-02,8.522053807973861694e-02,4.927835762500762939e-01,8.652810454368591309e-01,1.624458581209182739e-01,-1.027082324028015137e+00,5.490140989422798157e-02,2.475796490907669067e-01,4.354111552238464355e-01,4.106375575065612793e-02,-1.113623902201652527e-01,8.310765773057937622e-02,-2.290086001157760620e-01,-5.292611941695213318e-02,1.825118511915206909e-01,-2.428427189588546753e-01,-1.608991064131259918e-02,6.417804360389709473e-01,6.474445015192031860e-02,5.964896827936172485e-02,1.003196954727172852e+00,2.006669521331787109e+00,-4.326818585395812988e-01,-5.204921960830688477e-01,2.235789224505424500e-02,6.709957718849182129e-01,5.026395320892333984e-01,-2.255645394325256348e-01,1.079320788383483887e+00,2.158872842788696289e+00
4.603439942002296448e-02,-2.303304895758628845e-02,1.040882706642150879e+00,-4.073423892259597778e-02,9.827553480863571167e-02,5.054091215133666992e-01,8.562968373298645020e-01,1.742422729730606079e-01,-9.863193631172180176e-01,-2.759352512657642365e-02,2.888017594814300537e-01,4.957165420055389404e-01,5.467929318547248840e-02,-8.559281378984451294e-02,8.735562115907669067e-02,-2.843988835811614990e-01,-5.820794403553009033e-02,1.950016319751739502e-01,-2.762521505355834961e-01,-9.060977026820182800e-05,6.707770228385925293e-01,7.160201668739318848e-02,7.810840755701065063e-02,1.078769087791442871e+00,2.157780408859252930e+00,-4.074411094188690186e-01,-5.146778225898742676e-01,3.577316552400588989e-02,6.933689117431640625e-01,5.530485510826110840e-01,-2.253566831350326538e-01,1.146485924720764160e+00,2.293162107467651367e+00
7.907311618328094482e-02,-3.396762162446975708e-02,1.070879697799682617e+00,-5.759776011109352112e-02,9.433158487081527710e-02,5.683988332748413086e-01,8.152955174446105957e-01,1.314982324838638306e-01,-8.587973713874816895e-01,-2.767324149608612061e-01,4.822782278060913086e-01,8.803723454475402832e-01,2.419074475765228271e-01,1.484571546316146851e-01,3.068046867847442627e-01,-6.405349373817443848e-01,-7.582230865955352783e-02,1.088424548506736755e-01,-3.175757527351379395e-01,6.534370779991149902e-02,7.141659855842590332e-01,1.237528696656227112e-01,1.399086415767669678e-01,1.221660614013671875e+00,2.443450450897216797e+00,-2.407748550176620483e-01,-4.435681104660034180e-01,-3.508422896265983582e-02,7.141659855842590332e-01,6.560863256454467773e-01,-2.405607849359512329e-01,1.221660614013671875e+00,2.443450450897216797e+00
1.137154102325439453e-01,-4.370190575718879700e-02,1.086975455284118652e+00,-8.710779994726181030e-02,8.083140850067138672e-02,6.299219727516174316e-01,7.675133943557739258e-01,9.841991215944290161e-02,-6.369197964668273926e-01,-3.608406782150268555e-01,4.619454443454742432e-01,1.142284393310546875e+00,5.036450624465942383e-01,2.831360995769500732e-01,4.280203580856323242e-01,-9.199765324592590332e-01,-2.755019441246986389e-02,1.393606960773468018e-01,-3.835530281066894531e-01,1.099098995327949524e-01,7.141659855842590332e-01,1.766039729118347168e-01,1.560451388359069824e-01,1.221660614013671875e+00,2.443450450897216797e+00,-2.036651968955993652e-02,-3.759742677211761475e-01,-7.899539917707443237e-02,7.141659855842590332e-01,6.485550403594970703e-01,-2.326607704162597656e-01,1.221660614013671875e+00,2.443450450897216797e+00
1.468153893947601318e-01,-5.341684818267822266e-02,1.096076965332031250e+00,-1.190946698188781738e-01,6.524542719125747681e-02,6.904196143150329590e-01,7.105492949485778809e-01,4.361528530716896057e-02,-4.060956239700317383e-01,-4.057630300521850586e-01,4.083894193172454834e-01,1.300538539886474609e+00,7.500976324081420898e-01,3.517439663410186768e-01,4.854384958744049072e-01,-1.119136095046997070e+00,4.064938426017761230e-02,2.244767844676971436e-01,-4.401426613330841064e-01,1.007858067750930786e-01,7.141659855842590332e-01,2.416995167732238770e-01,1.505234539508819580e-01,1.221660614013671875e+00,2.443450450897216797e+00,1.735320240259170532e-01,-3.262332975864410400e-01,-1.060218587517738342e-01,7.141659855842590332e-01,6.238420605659484863e-01,-2.421858161687850952e-01,1.221660614013671875e+00,2.443450450897216797e+00
1.776499599218368530e-01,-6.066734343767166138e-02,1.095695853233337402e+00,-1.483876407146453857e-01,5.201327055692672729e-02,7.476438283920288086e-01,6.452165842056274414e-01,-2.263903804123401642e-02,-1.767319142818450928e-01,-4.471510052680969238e-01,3.657053411006927490e-01,1.396616220474243164e+00,9.641895294189453125e-01,3.796147406101226807e-01,4.889128208160400391e-01,-1.258984327316284180e+00,1.056811437010765076e-01,3.344103693962097168e-01,-4.682145714759826660e-01,4.159095510840415955e-02,7.141659855842590332e-01,3.140008151531219482e-01,1.246364489197731018e-01,1.221660614013671875e+00,2.443450450897216797e+00,2.617989778518676758e-01,-2.994076311588287354e-01,-1.038837954401969910e-01,7.141659855842590332e-01,5.684950351715087891e-01,-2.726852893829345703e-01,1.221660614013671875e+00,2.443450450897216797e+00
2.018080502748489380e-01,-6.391010433435440063e-02,1.085583686828613281e+00,-1.660656332969665527e-01,3.801255300641059875e-02,7.988552451133728027e-01,5.768947601318359375e-01,-8.526935428380966187e-02,4.423719644546508789e-02,-4.797425568103790283e-01,3.439882993698120117e-01,1.461551547050476074e+00,1.164128422737121582e+00,3.662895262241363525e-01,4.660017490386962891e-01,-1.350538134574890137e+00,1.609018296003341675e-01,4.115156829357147217e-01,-4.689584374427795410e-01,-3.379305079579353333e-02,7.141659855842590332e-01,3.566789329051971436e-01,9.862904250621795654e-02,1.221660614013671875e+00,2.443450450897216797e+00,2.617990076541900635e-01,-2.754355370998382568e-01,-7.714839279651641846e-02,7.141659855842590332e-01,4.766730070114135742e-01,-2.965446114540100098e-01,1.221660614013671875e+00,2.443450450897216797e+00
2.205386906862258911e-01,-6.924159824848175049e-02,1.076152443885803223e+00,-1.468540281057357788e-01,2.000888064503669739e-02,8.461428880691528320e-01,5.119333267211914062e-01,-9.961074590682983398e-02,2.750648558139801025e-01,-4.336203336715698242e-01,3.268479406833648682e-01,1.538782954216003418e+00,1.532972097396850586e+00,2.505613267421722412e-01,4.606045484542846680e-01,-1.652904510498046875e+00,5.822387933731079102e-01,3.852927982807159424e-01,-4.416937530040740967e-01,-4.970186203718185425e-02,7.141659855842590332e-01,3.525405824184417725e-01,2.696632035076618195e-02,1.221660614013671875e+00,2.443450450897216797e+00,2.617990076541900635e-01,-1.833551824092864990e-01,-6.022224575281143188e-02,7.141659855842590332e-01,3.616766631603240967e-01,-3.636945188045501709e-01,1.221660614013671875e+00,2.443450450897216797e+00
2.379624694585800171e-01,-7.454285025596618652e-02,1.070168137550354004e+00,-1.373871266841888428e-01,1.756421849131584167e-02,8.721951842308044434e-01,4.691394865512847900e-01,-1.052818894386291504e-01,4.467893540859222412e-01,-3.876866996288299561e-01,3.261302709579467773e-01,1.546213030815124512e+00,1.765858054161071777e+00,1.787267625331878662e-01,4.216321110725402832e-01,-1.715967178344726562e+00,9.550392627716064453e-01,3.358981311321258545e-01,-4.466598927974700928e-01,-4.549835994839668274e-02,7.141659855842590332e-01,3.727069497108459473e-01,3.188555315136909485e-02,1.221660614013671875e+00,2.443450450897216797e+00,2.617990076541900635e-01,-1.461060941219329834e-01,-5.979527905583381653e-02,7.141659855842590332e-01,3.353471755981445312e-01,-3.754916489124298096e-01,1.221660614013671875e+00,2.443450450897216797e+00
2.561288177967071533e-01,-7.770854979753494263e-02,1.067426919937133789e+00,-1.324272006750106812e-01,1.430230680853128433e-02,8.850376605987548828e-01,4.460569322109222412e-01,-1.165987327694892883e-01,5.493433475494384766e-01,-3.508274257183074951e-01,3.630718290805816650e-01,1.548479676246643066e+00,1.905035734176635742e+00,1.073602214455604553e-01,4.204016625881195068e-01,-1.721215486526489258e+00,1.229637861251831055e+00,3.241752684116363525e-01,-4.487556517124176025e-01,-4.228936135768890381e-02,7.141659855842590332e-01,4.275566041469573975e-01,6.360282748937606812e-02,1.221660614013671875e+00,2.443450450897216797e+00,2.617990076541900635e-01,-1.309186220169067383e-01,-5.741664022207260132e-02,7.141659855842590332e-01,3.695133626461029053e-01,-3.212305009365081787e-01,1.221660614013671875e+00,2.443450450897216797e+00
2.743349373340606689e-01,-7.848122715950012207e-02,1.064100742340087891e+00,-1.292757093906402588e-01,6.055647507309913635e-03,8.853380084037780762e-01,4.465733170509338379e-01,-1.321113854646682739e-01,5.862583518028259277e-01,-3.326731920242309570e-01,4.330651164054870605e-01,1.573222875595092773e+00,1.993577599525451660e+00,2.715848572552204132e-02,4.401108026504516602e-01,-1.723817706108093262e+00,1.424342751502990723e+00,3.846647739410400391e-01,-4.556468725204467773e-01,-5.189529433846473694e-02,7.141659855842590332e-01,4.662201106548309326e-01,8.056255429983139038e-02,1.221660614013671875e+00,2.443450450897216797e+00,2.617990076541900635e-01,-1.259310543537139893e-01,-6.109486147761344910e-02,7.141659855842590332e-01,4.365167915821075439e-01,-1.956135630607604980e-01,1.221660614013671875e+00,2.443450450897216797e+00
2.908343970775604248e-01,-7.667753845453262329e-02,1.054811954498291016e+00,-1.247138977050781250e-01,-3.108642296865582466e-03,8.844417929649353027e-01,4.496660232543945312e-01,-1.460615843534469604e-01,6.125676035881042480e-01,-3.353826403617858887e-01,5.330982208251953125e-01,1.628379464149475098e+00,2.051949262619018555e+00,-5.096035823225975037e-02,4.801676869392395020e-01,-1.736051917076110840e+00,1.566671252250671387e+00,4.738762974739074707e-01,-4.670689105987548828e-01,-6.953804939985275269e-02,7.141659855842590332e-01,4.735083281993865967e-01,8.087734133005142212e-02,1.221660614013671875e+00,2.443450450897216797e+00,2.617990076541900635e-01,-1.163939684629440308e-01,-6.179215013980865479e-02,7.141659855842590332e-01,4.744862318038940430e-01,-9.937971830368041992e-02,1.221660614013671875e+00,2.443450450897216797e+00
3.076381385326385498e-01,-7.151033729314804077e-02,1.037275314331054688e+00,-1.177831888198852539e-01,-9.262158535420894623e-03,8.994272947311401367e-01,4.207991361618041992e-01,-1.510965824127197266e-01,7.141647934913635254e-01,-3.371953070163726807e-01,6.447991728782653809e-01,1.712799549102783203e+00,2.093517780303955078e+00,-1.075552329421043396e-01,5.531706809997558594e-01,-1.763637304306030273e+00,1.671533942222595215e+00,5.087246894836425781e-01,-4.831489324569702148e-01,-7.660473138093948364e-02,7.141659855842590332e-01,4.647248387336730957e-01,6.018909066915512085e-02,1.221660614013671875e+00,2.443450450897216797e+00,2.617990076541900635e-01,-8.747615665197372437e-02,-4.686109349131584167e-02,7.141659855842590332e-01,4.502905011177062988e-01,-1.021272912621498108e-01,1.221660614013671875e+00,2.443450450897216797e+00
3.257547020912170410e-01,-6.302114576101303101e-02,1.012139916419982910e+00,-1.100961491465568542e-01,-1.683181896805763245e-02,9.202910065650939941e-01,3.750466108322143555e-01,-1.456864476203918457e-01,8.693976998329162598e-01,-3.140878379344940186e-01,7.499700784683227539e-01,1.831822514533996582e+00,2.126704216003417969e+00,-1.506410986185073853e-01,6.480649113655090332e-01,-1.800968050956726074e+00,1.735386133193969727e+00,4.955951273441314697e-01,-5.085245370864868164e-01,-7.099661231040954590e-02,7.141659855842590332e-01,4.622174203395843506e-01,3.628109022974967957e-02,1.221660614013671875e+00,2.443450450897216797e+00,2.617990076541900635e-01,-5.707037076354026794e-02,-1.970317773520946503e-02,7.141659855842590332e-01,3.678372502326965332e-01,-1.609672456979751587e-01,1.221660614013671875e+00,2.443450450897216797e+00
3.449082076549530029e-01,-5.426774919033050537e-02,9.850587248802185059e-01,-1.043496057391166687e-01,-2.698187157511711121e-02,9.304475784301757812e-01,3.502148687839508057e-01,-1.325929313898086548e-01,9.945500493049621582e-01,-2.758273482322692871e-01,8.401329517364501953e-01,1.977177381515502930e+00,2.147835731506347656e+00,-1.881848722696304321e-01,7.304467558860778809e-01,-1.835020542144775391e+00,1.753015041351318359e+00,4.844617843627929688e-01,-5.416222810745239258e-01,-4.591342434287071228e-02,7.141659855842590332e-01,4.550024867057800293e-01,2.919162251055240631e-02,1.221660614013671875e+00,2.443450450897216797e+00,2.617990076541900635e-01,-5.231473222374916077e-02,8.862988092005252838e-03,7.141659855842590332e-01,2.808312773704528809e-01,-1.806529909372329712e-01,1.221660614013671875e+00,2.443450450897216797e+00
3.647331297397613525e-01,-5.040332302451133728e-02,9.609932899475097656e-01,-1.050219386816024780e-01,-4.004186019301414490e-02,9.268543720245361328e-01,3.582010567188262939e-01,-1.339606791734695435e-01,1.048104166984558105e+00,-2.678874135017395020e-01,9.096198678016662598e-01,2.108841419219970703e+00,2.149132728576660156e+00,-2.046322524547576904e-01,7.831447124481201172e-01,-1.854669213294982910e+00,1.738282442092895508e+00,5.068212747573852539e-01,-5.853918194770812988e-01,-8.957493118941783905e-03,7.141659855842590332e-01,4.551990330219268799e-01,3.803268074989318848e-02,1.221660614013671875e+00,2.443450450897216797e+00,2.617990076541900635e-01,-9.207897633314132690e-02,3.532738238573074341e-02,7.120991945266723633e-01,2.409850358963012695e-01,-1.390167325735092163e-01,1.213796615600585938e+00,2.427722454071044922e+00
3.879121541976928711e-01,-5.356597527861595154e-02,9.439248442649841309e-01,-1.082016527652740479e-01,-4.716792330145835876e-02,9.174362421035766602e-01,3.799715638160705566e-01,-1.566316634416580200e-01,1.040470719337463379e+00,-3.232658207416534424e-01,9.552398920059204102e-01,2.180574893951416016e+00,2.138691663742065430e+00,-1.942306160926818848e-01,7.994439005851745605e-01,-1.859666824340820312e+00,1.721488475799560547e+00,5.416225194931030273e-01,-6.287702322006225586e-01,1.554993167519569397e-02,7.141659855842590332e-01,4.746287465095520020e-01,5.440793558955192566e-02,1.221660614013671875e+00,2.443450450897216797e+00,2.617990076541900635e-01,-1.434950679540634155e-01,4.651616141200065613e-02,7.002472281455993652e-01,2.347817271947860718e-01,-9.336258471012115479e-02,1.171579003334045410e+00,2.343284130096435547e+00
4.107381403446197510e-01,-6.116801872849464417e-02,9.390735626220703125e-01,-1.098113656044006348e-01,-5.123482644557952881e-02,9.057049155235290527e-01,4.062204360961914062e-01,-2.030513286590576172e-01,9.909884333610534668e-01,-4.317771196365356445e-01,9.912354946136474609e-01,2.197047948837280273e+00,2.111620187759399414e+00,-1.541091799736022949e-01,7.832977771759033203e-01,-1.867932319641113281e+00,1.715406060218811035e+00,5.806845426559448242e-01,-6.599065065383911133e-01,3.267160803079605103e-02,7.141659855842590332e-01,4.884294867515563965e-01,6.901577115058898926e-02,1.221660614013671875e+00,2.443450450897216797e+00,2.617990076541900635e-01,-1.917335391044616699e-01,5.970050022006034851e-02,6.917183399200439453e-01,2.422862648963928223e-01,-6.600297242403030396e-02,1.143603801727294922e+00,2.287335872650146484e+00
4.330147206783294678e-01,-7.276944071054458618e-02,9.468975067138671875e-01,-1.133073195815086365e-01,-4.088665172457695007e-02,8.992031812667846680e-01,4.206225574016571045e-01,-2.284761220216751099e-01,9.359124898910522461e-01,-5.311385989189147949e-01,9.996359348297119141e-01,2.186832427978515625e+00,2.098040103912353516e+00,-1.008857861161231995e-01,7.799497246742248535e-01,-1.846423029899597168e+00,1.718514084815979004e+00,5.815297961235046387e-01,-6.811397075653076172e-01,2.221377380192279816e-02,7.141659855842590332e-01,4.896719157695770264e-01,7.205609977245330811e-02,1.221660614013671875e+00,2.443450450897216797e+00,2.489985674619674683e-01,-2.420239299535751343e-01,4.171035811305046082e-02,6.936264038085937500e-01,2.291401326656341553e-01,-8.008530735969543457e-02,1.149655222892761230e+00,2.299442291259765625e+00
4.548109769821166992e-01,-8.469210565090179443e-02,9.633826017379760742e-01,-1.196601986885070801e-01,-2.383371628820896149e-02,8.926526308059692383e-01,4.339178502559661865e-01,-2.533907890319824219e-01,8.592583537101745605e-01,-6.260610222816467285e-01,9.902170300483703613e-01,2.168180465698242188e+00,2.084366798400878906e+00,-3.704343363642692566e-02,7.718444466590881348e-01,-1.824521303176879883e+00,1.724978566169738770e+00,5.736885666847229004e-01,-7.020215392112731934e-01,-5.533013609237968922e-04,7.141659855842590332e-01,4.813194572925567627e-01,7.567599415779113770e-02,1.221660614013671875e+00,2.443450450897216797e+00,2.061393111944198608e-01,-2.970734238624572754e-01,1.922709494829177856e-02,6.983509659767150879e-01,2.017530202865600586e-01,-1.041626259684562683e-01,1.164931535720825195e+00,2.330003738403320312e+00
4.728500247001647949e-01,-9.404890239238739014e-02,9.861450791358947754e-01,-1.233012750744819641e-01,-9.801319101825356483e-04,8.793811202049255371e-01,4.598746001720428467e-01,-2.667228281497955322e-01,7.676908373832702637e-01,-7.088348269462585449e-01,9.536148905754089355e-01,2.141378164291381836e+00,2.066386222839355469e+00,3.892948105931282043e-02,7.537912130355834961e-01,-1.811595797538757324e+00,1.737905502319335938e+00,5.682517290115356445e-01,-7.060067653656005859e-01,-1.969764754176139832e-02,7.141659855842590332e-01,4.563209414482116699e-01,8.120860159397125244e-02,1.221660614013671875e+00,2.443450450897216797e+00,1.302713602781295776e-01,-3.506599664688110352e-01,-1.238771807402372360e-02,7.058282494544982910e-01,1.604245603084564209e-01,-1.411406993865966797e-01,1.190330147743225098e+00,2.380807876586914062e+00
4.883521497249603271e-01,-9.935487061738967896e-02,1.011712074279785156e+00,-1.261040717363357544e-01,2.722066640853881836e-02,8.592252135276794434e-01,4.950645267963409424e-01,-2.613551020622253418e-01,6.485656499862670898e-01,-7.489805221557617188e-01,8.965880274772644043e-01,2.115381002426147461e+00,2.046148538589477539e+00,1.168570518493652344e-01,7.294998168945312500e-01,-1.814304590225219727e+00,1.756250500679016113e+00,5.507200956344604492e-01,-7.020928859710693359e-01,-3.717913851141929626e-02,7.141659855842590332e-01,4.119783341884613037e-01,8.182264119386672974e-02,1.221660614013671875e+00,2.443450450897216797e+00,1.355040073394775391e-02,-4.164421558380126953e-01,-5.792580917477607727e-02,7.139095664024353027e-01,1.188735440373420715e-01,-1.825387924909591675e-01,1.219916224479675293e+00,2.439983367919921875e+00
5.045231580734252930e-01,-9.733695536851882935e-02,1.034476399421691895e+00,-9.643197059631347656e-02,3.421643748879432678e-02,7.930216193199157715e-01,6.005387902259826660e-01,-1.780046075582504272e-01,3.993958532810211182e-01,-5.375344157218933105e-01,7.269130349159240723e-01,1.940423250198364258e+00,1.875692725181579590e+00,1.028657257556915283e-01,6.568719744682312012e-01,-1.931468725204467773e+00,1.881358027458190918e+00,5.798984766006469727e-01,-5.888511538505554199e-01,2.403010241687297821e-02,7.141659855842590332e-01,2.976295650005340576e-01,1.063413694500923157e-01,1.221660614013671875e+00,2.443450450897216797e+00,-8.959932625293731689e-02,-4.413561820983886719e-01,-6.918495148420333862e-02,7.141659855842590332e-01,8.037110418081283569e-02,-1.901747137308120728e-01,1.221660614013671875e+00,2.443450450897216797e+00
5.199733376502990723e-01,-9.343530982732772827e-02,1.047726869583129883e+00,-8.666874468326568604e-02,6.012660637497901917e-02,7.369384169578552246e-01,6.676788926124572754e-01,-1.029161140322685242e-01,1.796542555093765259e-01,-4.334805905818939209e-01,6.455337405204772949e-01,1.883997917175292969e+00,1.791690587997436523e+00,1.336724013090133667e-01,6.493668556213378906e-01,-1.960842251777648926e+00,1.933135151863098145e+00,4.413843750953674316e-01,-5.215399265289306641e-01,4.987602308392524719e-02,7.141659855842590332e-01,2.112286239862442017e-01,1.411405503749847412e-01,1.221660614013671875e+00,2.443450450897216797e+00,-2.424559146165847778e-01,-5.350431203842163086e-01,-6.896240264177322388e-02,7.141659855842590332e-01,7.546029984951019287e-02,-1.551703661680221558e-01,1.221660614013671875e+00,2.443450450897216797e+00
5.354751944541931152e-01,-8.843804895877838135e-02,1.053500294685363770e+00,-7.519546896219253540e-02,8.263166993856430054e-02,6.896998286247253418e-01,7.154241800308227539e-01,-2.877423167228698730e-02,-1.773037202656269073e-02,-3.576671779155731201e-01,5.863572359085083008e-01,1.868936538696289062e+00,1.760739207267761230e+00,1.725288033485412598e-01,6.520894765853881836e-01,-1.991398453712463379e+00,1.951861500740051270e+00,2.218582779169082642e-01,-4.623060524463653564e-01,6.478948146104812622e-02,7.141659855842590332e-01,1.430525034666061401e-01,1.449724882841110229e-01,1.221660614013671875e+00,2.443450450897216797e+00,-3.822908103466033936e-01,-6.122034788131713867e-01,-4.993377625942230225e-02,7.141659855842590332e-01,8.329223841428756714e-02,-1.325377374887466431e-01,1.221660614013671875e+00,2.443450450897216797e+00
