0.017392721,-0.0059519857,-0.17284289,0.9316812754,1.7394365072,0.8434419036,0.2214006782,1.0435894728,-1.8168483973,0.688678205,0.111244306,-0.2046309859,0.0043448866,0.6706534028,0.0216796882,0.0075399624,1.0809454918,2.1620211601,-0.1584694684,-0.1813295484,0.0668059438,0.6676571369,-0.0067622978,-0.0244779252,1.0726387501,2.1454064846,0.2648176742,-0.247633284,0.5225434899,1.4084029198,2.6052439213,-1.6431847215,-0.4901180416,1.4978349209,-3.295930624,-2.2667241096,0.2181458473,0.2310870588,0.0507870934,0.0056710839,-0.027460847,-0.0134019088,0.0159072876,0.0318109989,0.1838703454,0.192636922,0.0021319091,0.0178304315,0.0193195289,-0.0113998353,0.0492113829,0.0984191895
0.0248109959,-0.0171859711,-0.1886599213,0.9806963205,1.8678324223,0.7419081926,0.2392115146,1.0972306728,-1.9717928171,0.5591193438,0.1218777895,-0.2024539709,0.0053629284,0.6705792546,0.022489734,0.0045850193,1.0807373524,2.1616048813,-0.1465702951,-0.1810800731,0.0670703053,0.6685048342,-0.0031441597,-0.0277674925,1.0749795437,2.1500880718,0.211247988,-0.2633659076,0.4015698284,1.2277561426,2.7185046673,-1.9738912582,-0.4455368221,1.1934363842,-3.4082776308,-2.365539372,0.2177882195,0.2930440754,0.043005757,0.0038820505,-0.0493830442,-0.0126598449,0.0109380484,0.0218653679,0.1757919788,0.2485685796,-0.0213784352,0.0149086118,-0.0048481626,-0.011261953,0.0412076712,0.0824117661
0.0314759202,-0.0235097129,-0.1460715681,1.0135316849,1.9206701517,0.711849153,0.1916982234,1.1231518984,-2.044066906,0.5309755802,0.1257635206,-0.1850947142,0.0072119371,0.6709122062,0.0183874853,0.0066959728,1.081674695,2.1634788513,-0.1467500031,-0.1647583097,0.0653807148,0.6686510444,-0.0070855087,-0.025228722,1.0753859282,2.1509006023,0.1312646829,-0.2267945185,0.3319937736,1.362106204,2.5996184349,-2.8710472584,-0.5146253854,1.0628843307,-3.1816631556,-2.3924043775,0.2099195123,0.3451312333,0.0257298094,0.0025203824,-0.0603131298,-0.0097111193,0.007134676,0.0142621994,0.1543217897,0.2913775295,-0.0482640043,0.0111731887,-0.016810497,-0.0031043496,0.0310134888,0.062019825
0.0335619748,-0.0323056057,-0.166527003,1.0715034008,2.0411403179,0.5505050421,0.2049031556,1.1680896282,-2.1839036942,0.3996257186,0.1358724236,-0.179445222,0.007078249,0.6707472801,0.0184688587,0.0039376114,1.0812129974,2.1625556946,-0.1362821758,-0.1616549045,0.0638527051,0.6692497134,-0.0042648595,-0.0279744491,1.0770471096,2.1542227268,0.0880100392,-0.1788171474,0.4350981116,1.2425601482,2.1842068434,-2.7262446284,-0.5347403884,0.8687138557,-2.6564455032,-2.1263623238,0.188748166,0.4145054519,0.0256450125,0.0008109212,-0.0915713143,-0.0027160649,0.00233531,0.0046598911,0.0970742851,0.3611087054,-0.0613586046,0.0079885125,-0.0516950665,-0.0036142487,0.0221782923,0.044349432
0.0373432562,-0.035430856,-0.1170650274,1.0963690281,2.0662839413,0.5300995111,0.1560488641,1.1810661554,-2.2211632729,0.389218092,0.1383467317,-0.1574610174,0.0089216046,0.6709662676,0.012282731,0.0065149018,1.0818303823,2.1637895107,-0.1402783841,-0.140684396,0.0612901412,0.6691836119,-0.0105318464,-0.0254696719,1.076864481,2.1538572311,0.078566093,-0.0078923441,1.2613637745,0.5577224493,0.896987915,-0.8370311558,-1.1791446805,0.2897018194,-1.2425851822,-0.4336340725,0.0719381869,0.5950310826,0.0466673914,0.0039830804,-0.1901185303,0.0537926517,0.0112634897,0.0225090981,-0.0499460846,0.5646647885,-0.0853331946,-0.0019347668,-0.1806367468,0.0461510941,-0.0053501129,-0.0107038021
0.0387997143,-0.032831762,-0.0824360847,1.1086848974,2.1009395123,0.494702965,0.1262935102,1.1874030828,-2.2667427063,0.3707167804,0.1406683028,-0.1397764832,0.0101894084,0.6710128188,0.00579429,0.0075237881,1.0819638968,2.1640563011,-0.1396119148,-0.1240105852,0.0581638254,0.669120729,-0.0163073093,-0.0248977095,1.0766904354,2.15350914,0.0998000242,0.0747551769,1.3186969981,0.393794775,1.2181055546,-0.8404827118,-1.2023380771,0.3889113665,-1.213299036,-0.3031910956,0.0602316856,0.7233807072,0.0630890206,-0.0014662743,-0.2030867001,0.0343362917,-0.0040912628,-0.0081789494,-0.0529345125,0.6888826936,-0.1042785868,-0.0039204955,-0.1731883362,0.0100668613,-0.0109148026,-0.0218188763
0.0439965911,-0.0304471776,-0.0291518942,1.1226220131,2.1474909782,0.4740673304,0.0758929923,1.2069935799,-2.3020498753,0.3690053523,0.1423621774,-0.1092356369,0.0131275393,0.670868516,-0.0012563823,0.0088039879,1.0815576315,2.1632442474,-0.1438073516,-0.0947588831,0.0543382354,0.6689222455,-0.0220777355,-0.0247985478,1.0761368275,2.1524026394,0.1402154937,0.2556191571,0.8236053027,0.1677936316,1.7624723911,-1.0650528967,-0.6358772144,0.4630208015,-1.0707807541,-0.3706656396,0.0599384308,0.5044305325,0.032235668,-0.0061064959,-0.1731565059,-0.0089252112,-0.0171250105,-0.0342428684,0.0257972628,0.4744315892,-0.0876011699,-0.0029549003,-0.1333633438,-0.0602341164,-0.0082433224,-0.0164794922
0.0481474139,-0.0157904848,-0.0275290646,1.1198711395,2.2184376717,0.4236994386,0.0839016959,1.2182711363,-2.3381280899,0.3460057378,0.1446641982,-0.106147781,0.012338453,0.6706057191,-0.0057494771,0.0069287741,1.0808222294,2.1617734432,-0.1378920972,-0.0923818126,0.0523237474,0.6689237356,-0.0251981989,-0.0289133172,1.0761408806,2.1524105072,0.1108943671,0.4083292466,-0.0100647379,-0.055487752,2.0136129856,-1.057152003,0.2375464886,0.287091136,-0.8349537849,-0.3322224319,0.0500173867,0.0630235299,-0.037476914,-0.0070613623,-0.0974454323,-0.060903586,-0.0197446346,-0.039485693,0.1213706285,0.0447450578,-0.0619856827,-0.0000724196,-0.06169701,-0.1142302249,-0.0002038479,-0.000411272
0.0513895489,-0.0032252278,-0.0298228767,1.1189228296,2.2817318439,0.4035905302,0.0917294249,1.2261329889,-2.3577134609,0.3468571901,0.1456966698,-0.1050340682,0.0106290784,0.6703977585,-0.0077527445,0.0047437488,1.0802413225,2.1606118679,-0.1357159764,-0.0917758793,0.0502058566,0.6689174175,-0.0261908695,-0.0324138962,1.0761232376,2.1523752213,0.064960029,0.2908856201,-0.3816913068,0.1079821587,1.950262785,-0.5621172488,0.4053246975,0.187625885,-0.7808697224,0.0861740112,-0.0077319145,-0.088371411,-0.0853911275,-0.0060287118,-0.0049186335,-0.0945759725,-0.0168478489,-0.0336921215,0.0282932818,-0.0983604044,-0.064916499,0.0008627772,0.0223925896,-0.1235544775,0.0023889542,0.0047814846
0.0524780825,0.0036018898,-0.0529751517,1.1270699501,2.3484551907,0.3862249553,0.1109233424,1.2307795286,-2.3901860714,0.3517506719,0.1441487372,-0.1120392084,0.0066457111,0.670203805,-0.006077386,0.0006237092,1.0796990395,2.1595273018,-0.1360058784,-0.0989391729,0.0479959808,0.6689812541,-0.0237053595,-0.0371502824,1.0763001442,2.1527292728,0.0003273971,0.0958253117,-0.6901105028,0.2836883068,1.6371023655,-0.2021898329,0.461246185,0.031312108,-1.06528759,0.2784311771,-0.069430992,-0.1240066811,-0.1184690651,-0.0045731664,0.0333325029,-0.1157939632,-0.0127762556,-0.0255560875,-0.0597947091,-0.1278099418,-0.0850294344,0.0009852648,0.0598441903,-0.11555437,0.0027340651,0.0054717064
