-0.0196229945868254,0.0270728282630444,-0.230556175112724,-0.262105703353882,1.59936583042145,0.0667455196380615,0.294942438602448,-0.257836580276489,-1.55523908138275,0.0254471302032471,0.0834456384181976,-0.109819039702415,-0.015224457718432,0.618452847003937,0.0126809161156416,-4.21537743022782E-06,0.946953535079956,1.89407467842102,-0.210761457681656,-0.086737722158432,0.0352300591766834,0.613610804080963,-0.0283018779009581,-0.014735053293407,0.936278104782105,1.87273168563843
-0.0244426373392344,0.0189386680722237,-0.243324041366577,-0.252297848463058,1.62045431137085,0.0725784376263619,0.308804750442505,-0.259055733680725,-1.56647527217865,0.025779765099287,0.0846414864063263,-0.120274864137173,-0.0120503418147564,0.648457527160645,0.00379376416094601,0.00495478417724371,1.02087509632111,2.04189252853394,-0.200731188058853,-0.0986315235495567,0.0349971316754818,0.643616735935211,-0.0302123799920082,-0.0212006457149982,1.00889945030212,2.01794362068176
-0.0265886019915342,0.0140923960134387,-0.251592308282852,-0.250495165586472,1.63130187988281,0.0748565793037415,0.316110610961914,-0.25769379734993,-1.57320702075958,0.0260196048766375,0.0886967927217484,-0.126828283071518,-0.0107836965471506,0.661484360694885,0.00382776604965329,0.00690418528392911,1.0555933713913,2.11132192611694,-0.195424571633339,-0.105975016951561,0.0359531752765179,0.656660795211792,-0.0281461495906115,-0.0228014253079891,1.04289388656616,2.08592319488525
-0.0278049353510141,0.0109254410490394,-0.255088955163956,-0.251606792211533,1.63640117645264,0.0753075182437897,0.320433586835861,-0.258921802043915,-1.57683050632477,0.0251873787492514,0.0915879756212235,-0.131112679839134,-0.0104823363944888,0.667306482791901,0.00456093391403556,0.00744140008464456,1.07158827781677,2.14330863952637,-0.192356795072556,-0.110756799578667,0.0366298779845238,0.662481009960175,-0.026510464027524,-0.0231336448341608,1.05849993228912,2.11713171005249
-0.0285490676760674,0.00901548378169537,-0.256322383880615,-0.253705382347107,1.63842141628265,0.0748464986681938,0.322906315326691,-0.261473834514618,-1.57897424697876,0.0235936120152473,0.0933870449662209,-0.133766636252403,-0.0105905290693045,0.670011281967163,0.00513645214959979,0.00750077096745372,1.07913160324097,2.15839385986328,-0.190545260906219,-0.113731049001217,0.0369291640818119,0.665183544158936,-0.0254883971065283,-0.0232073739171028,1.06584942340851,2.13182902336121
-0.0289783142507076,0.0079619912430644,-0.256545066833496,-0.256096482276916,1.63891518115997,0.0740501061081886,0.324169099330902,-0.264379620552063,-1.58019125461578,0.0217495746910572,0.0944734662771225,-0.135409563779831,-0.0108759999275208,0.671306431293488,0.00552985956892371,0.00737583637237549,1.08277106285095,2.16567206382751,-0.189512833952904,-0.115573160350323,0.036973413079977,0.666483342647553,-0.0249270964413881,-0.0231717471033335,1.06940937042236,2.13894844055176
-0.0291358288377523,0.00743137346580625,-0.255792200565338,-0.258736580610275,1.63886368274689,0.0730833262205124,0.324648648500442,-0.267008006572723,-1.58082783222199,0.0202564671635628,0.0951071232557297,-0.136424958705902,-0.0112353675067425,0.671936690807343,0.00580178014934063,0.00717182597145438,1.08454883098602,2.16922736167908,-0.188982650637627,-0.116719044744968,0.03686897829175,0.667125105857849,-0.0245777741074562,-0.0230389665812254,1.07117342948914,2.14247608184814
-0.0291108079254627,0.00720428349450231,-0.254693657159805,-0.261370211839676,1.63871264457703,0.0718139782547951,0.324749112129211,-0.268933326005936,-1.58107423782349,0.0195778775960207,0.0954784154891968,-0.13692718744278,-0.0116265453398228,0.672238349914551,0.00598320458084345,0.00698242848739028,1.08540153503418,2.17093253135681,-0.188745751976967,-0.117326177656651,0.0366728529334068,0.667441308498383,-0.0243438631296158,-0.0228395368903875,1.0720442533493,2.14421772956848
-0.0290183965116739,0.00709702726453543,-0.254239082336426,-0.263683170080185,1.63835191726685,0.0701318979263306,0.324431866407394,-0.269977331161499,-1.58128070831299,0.0197880286723375,0.0957535728812218,-0.137014463543892,-0.0119870100170374,0.672372817993164,0.00607767468318343,0.00685677863657475,1.08578205108643,2.1716935634613,-0.188595041632652,-0.117534823715687,0.0364230610430241,0.667587280273438,-0.0242028031498194,-0.0226025842130184,1.07244658470154,2.14502239227295
-0.0289429202675819,0.00707588251680136,-0.254745453596115,-0.265140861272812,1.63768136501312,0.0685629621148109,0.323667705059052,-0.270281761884689,-1.58175981044769,0.0203099697828293,0.0960777401924133,-0.136714726686478,-0.0122262025251985,0.672424495220184,0.00605709012597799,0.00680329836905003,1.08592844009399,2.17198634147644,-0.1883624792099,-0.117398649454117,0.0361527912318707,0.667642056941986,-0.0241676717996597,-0.0223636925220489,1.07259786128998,2.14532470703125
